编号,贷款金额,还款期限,贷款利率,每期应还,等级,贷款日期,借款用途,未付本金,已付本金,已还利息,已还费用,债务出售收入,最近还款日期,下次还款日期,逾期天数,贷款状态,数据源
8597100,3200,36,0.143,109.84,C,2013-12-01T00:00,debt_consolidation,0,3200,753.13,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
9187325,3000,36,0.151,104.15,C,2013-12-01T00:00,credit_card,0,3000,749.09,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9187271,29000,60,0.1776,732.63,D,2013-12-01T00:00,debt_consolidation,0,29000,11114.03,0,0,2016-07-01T00:00,2016-08-01T00:00,0,COMPLETED,Lending Club
9227240,8000,36,0.202,298.13,D,2013-12-01T00:00,debt_consolidation,0,3624.24,2039.95,0,937.74,2015-07-01T00:00,2015-08-01T00:00,1125,CHARGEOFF,Lending Club
9024595,8800,36,0.0967,282.59,B,2013-12-01T00:00,credit_card,0,8800,1223.72,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
9227273,7000,36,0.162,246.8,C,2013-12-01T00:00,other,0,1792.99,921.65,0,0.16,2014-11-01T00:00,2014-12-01T00:00,1368,CHARGEOFF,Lending Club
9217295,9000,36,0.089,285.78,A,2013-12-01T00:00,credit_card,0,9000,1200.1,0,0,2016-03-01T00:00,2016-04-01T00:00,0,COMPLETED,Lending Club
9227258,15000,36,0.1299,505.34,B,2013-12-01T00:00,debt_consolidation,0,15000,2875.62,0,0,2016-01-01T00:00,2016-02-01T00:00,0,COMPLETED,Lending Club
9197285,8000,36,0.079,250.33,A,2013-12-01T00:00,credit_card,0,8000,711.38,0,0,2015-04-01T00:00,2015-05-01T00:00,0,COMPLETED,Lending Club
9197320,16000,60,0.1299,363.97,B,2013-12-01T00:00,debt_consolidation,0,16000,3108.62,0,0,2015-08-01T00:00,2015-09-01T00:00,0,COMPLETED,Lending Club
9187219,11000,36,0.0967,353.24,B,2013-12-01T00:00,credit_card,0,11000,1716.53,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9216301,1000,36,0.1561,34.97,C,2013-12-01T00:00,other,0,1000,258.68,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9187310,4375,36,0.1776,157.65,D,2013-12-01T00:00,debt_consolidation,0,4375,1291.97,0,0,2016-09-01T00:00,2016-10-01T00:00,0,COMPLETED,Lending Club
9207306,7000,36,0.1367,238.13,B,2013-12-01T00:00,credit_card,0,7000,478.13,0,0,2014-09-01T00:00,2014-10-01T00:00,0,COMPLETED,Lending Club
9206461,35000,60,0.192,911.78,D,2013-12-01T00:00,credit_card,0,35000,18916.62,0,0,2017-12-01T00:00,2018-01-01T00:00,0,COMPLETED,Lending Club
9227233,22000,36,0.1099,720.15,B,2013-12-01T00:00,debt_consolidation,0,22000,1638.64,0,0,2014-09-01T00:00,2014-10-01T00:00,0,COMPLETED,Lending Club
9197315,12000,36,0.1299,404.27,B,2013-12-01T00:00,debt_consolidation,0,12000,2438.96,0,0,2016-05-01T00:00,2016-06-01T00:00,0,COMPLETED,Lending Club
9205491,4800,36,0.202,178.88,D,2013-12-01T00:00,debt_consolidation,0,1333.19,913.29,0,495.37,2015-01-01T00:00,2015-02-01T00:00,1306,CHARGEOFF,Lending Club
9035514,12000,36,0.079,375.49,A,2013-12-01T00:00,credit_card,0,12000,1317.05,0,0,2015-11-01T00:00,2015-12-01T00:00,0,COMPLETED,Lending Club
9067036,11500,60,0.2408,331.37,F,2013-12-01T00:00,medical,0,4268.11,6066.37,0,0.06,2016-07-01T00:00,2016-08-01T00:00,759,CHARGEOFF,Lending Club
9000850,11625,36,0.171,415.05,C,2013-12-01T00:00,major_purchase,0,11625,3316.42,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9237236,6000,36,0.089,190.52,A,2013-12-01T00:00,credit_card,0,6000,641.22,0,0,2015-06-01T00:00,2015-07-01T00:00,0,COMPLETED,Lending Club
9207351,30000,60,0.192,781.53,D,2013-12-01T00:00,debt_consolidation,0,30000,6506.14,0,0,2015-02-01T00:00,2015-03-01T00:00,0,COMPLETED,Lending Club
9236324,24000,36,0.089,762.08,A,2013-12-01T00:00,debt_consolidation,0,24000,3168.6,0,0,2016-02-01T00:00,2016-03-01T00:00,0,COMPLETED,Lending Club
9237234,10000,36,0.1199,332.1,B,2013-12-01T00:00,other,0,10000,1955.4,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9226146,17000,36,0.237,664.29,F,2013-12-01T00:00,debt_consolidation,0,17000,2209.41,0,0,2014-07-01T00:00,2014-08-01T00:00,0,COMPLETED,Lending Club
9217237,20000,36,0.079,625.81,A,2013-12-01T00:00,other,0,20000,2528.96,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9037365,10000,36,0.089,317.54,A,2013-12-01T00:00,credit_card,0,10000,1425.06,0,0,2016-10-01T00:00,2016-11-01T00:00,0,COMPLETED,Lending Club
9217271,6000,36,0.21,226.06,E,2013-12-01T00:00,debt_consolidation,0,6000,1201.07,0,0,2015-01-01T00:00,2015-02-01T00:00,0,COMPLETED,Lending Club
9237304,14000,36,0.2499,556.57,F,2013-12-01T00:00,house,0,14000,4534.75,0,0,2015-08-01T00:00,2015-09-01T00:00,0,COMPLETED,Lending Club
9237264,20000,36,0.162,705.12,C,2013-12-01T00:00,credit_card,0,20000,5384.19,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9237320,27000,60,0.1199,600.47,B,2013-12-01T00:00,debt_consolidation,0,27000,3404.05,0,0,2015-01-01T00:00,2015-02-01T00:00,0,COMPLETED,Lending Club
9227274,12000,60,0.1561,289.34,C,2013-12-01T00:00,home_improvement,1659.32,10340.68,5283.68,0,0,2018-06-01T00:00,2018-07-01T00:00,60,CURRENT,Lending Club
9207302,17000,36,0.1099,556.48,B,2013-12-01T00:00,debt_consolidation,0,17000,2563.23,0,0,2015-10-01T00:00,2015-11-01T00:00,0,COMPLETED,Lending Club
9197274,9000,36,0.1199,298.89,B,2013-12-01T00:00,credit_card,0,9000,1520.99,0,0,2016-07-01T00:00,2016-08-01T00:00,0,COMPLETED,Lending Club
9197243,18000,60,0.192,468.92,D,2013-12-01T00:00,debt_consolidation,2235.49,15764.51,10026.09,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
9187223,14000,36,0.0967,449.58,B,2013-12-01T00:00,home_improvement,0,14000,2184.66,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9187257,21600,36,0.089,685.87,A,2013-12-01T00:00,debt_consolidation,0,21600,1359.09,0,0,2014-11-01T00:00,2014-12-01T00:00,0,COMPLETED,Lending Club
9197313,18000,36,0.0762,560.91,A,2013-12-01T00:00,debt_consolidation,0,18000,833.98,0,0,2014-08-01T00:00,2014-09-01T00:00,0,COMPLETED,Lending Club
9194801,4000,36,0.1561,139.86,C,2013-12-01T00:00,credit_card,0,4000,1034.92,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9237267,6000,36,0.089,190.52,A,2013-12-01T00:00,debt_consolidation,0,6000,858.69,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9216090,10000,36,0.0967,321.13,B,2013-12-01T00:00,debt_consolidation,0,10000,639.83,0,0,2014-09-01T00:00,2014-10-01T00:00,0,COMPLETED,Lending Club
9207242,15000,60,0.1561,361.67,C,2013-12-01T00:00,debt_consolidation,0,15000,797.58,0,0,2014-05-01T00:00,2014-06-01T00:00,0,COMPLETED,Lending Club
9002266,1400,36,0.1367,47.63,B,2013-12-01T00:00,credit_card,0,1400,314.44,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9226224,12000,60,0.237,343.13,F,2013-12-01T00:00,other,0,12000,8123.38,0,0,2017-12-01T00:00,2018-01-01T00:00,0,COMPLETED,Lending Club
9187305,11700,36,0.192,430.06,D,2013-12-01T00:00,home_improvement,0,11700,1539.56,0,0,2014-09-01T00:00,2014-10-01T00:00,0,COMPLETED,Lending Club
9194754,16450,60,0.2589,491.46,G,2013-12-01T00:00,other,0,10562.81,12044.35,0,0,2017-10-01T00:00,2017-11-01T00:00,302,CHARGEOFF,Lending Club
9187281,25000,36,0.162,881.4,C,2013-12-01T00:00,credit_card,0,25000,5841.89,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
9217297,15000,36,0.1199,498.15,B,2013-12-01T00:00,debt_consolidation,0,15000,2864.19,0,0,2016-07-01T00:00,2016-08-01T00:00,0,COMPLETED,Lending Club
9227280,12000,60,0.192,312.61,D,2013-12-01T00:00,debt_consolidation,1774.83,10225.17,6689.76,0,0,2018-06-01T00:00,2018-07-01T00:00,60,CURRENT,Lending Club
9124990,20000,60,0.151,476.85,C,2013-12-01T00:00,debt_consolidation,0,11611.15,7462.85,0,918.26,2017-04-01T00:00,2017-05-01T00:00,486,CHARGEOFF,Lending Club
9237290,8000,36,0.162,282.05,C,2013-12-01T00:00,debt_consolidation,0,8000,2012.93,0,0,2016-03-01T00:00,2016-04-01T00:00,0,COMPLETED,Lending Club
9207339,15000,36,0.1199,498.15,B,2013-12-01T00:00,debt_consolidation,0,15000,2933.1,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9227187,14825,36,0.245,585.53,F,2013-12-01T00:00,debt_consolidation,0,2105.05,1992.82,0,1846.38,2014-07-01T00:00,2014-08-01T00:00,1490,CHARGEOFF,Lending Club
9206670,35000,60,0.1855,899.28,D,2013-12-01T00:00,medical,0,35000,7254.18,0,0,2015-07-01T00:00,2015-08-01T00:00,0,COMPLETED,Lending Club
9217042,2875,36,0.1855,104.74,D,2013-12-01T00:00,debt_consolidation,0,2875,666.79,0,0,2015-06-01T00:00,2015-07-01T00:00,0,COMPLETED,Lending Club
9217318,2400,36,0.234,93.41,E,2013-12-01T00:00,renewable_energy,0,2400,266.81,0,0,2014-06-01T00:00,2014-07-01T00:00,0,COMPLETED,Lending Club
8855531,14575,36,0.1561,509.62,C,2013-12-01T00:00,credit_card,0,14575,3788.83,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8824747,5600,36,0.1299,188.66,B,2013-12-01T00:00,credit_card,0,5600,1107.38,15,0,2016-03-01T00:00,2016-04-01T00:00,0,COMPLETED,Lending Club
8961958,32875,36,0.1776,1184.56,D,2013-12-01T00:00,credit_card,0,4346.11,2761.25,0,4101.32,2014-06-01T00:00,2014-07-01T00:00,1521,CHARGEOFF,Lending Club
8854812,15000,36,0.0967,481.69,B,2013-12-01T00:00,debt_consolidation,0,15000,2338.93,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
2086336,9450,36,0.0603,287.62,A,2013-12-01T00:00,debt_consolidation,0,9450,814.42,0,0,2016-01-01T00:00,2016-02-01T00:00,0,COMPLETED,Lending Club
6284768,12000,36,0.1099,392.81,B,2013-12-01T00:00,credit_card,0,12000,714.05,0,0,2014-07-01T00:00,2014-08-01T00:00,0,COMPLETED,Lending Club
8356199,32000,36,0.1299,1078.06,B,2013-12-01T00:00,debt_consolidation,0,32000,6809.82,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8145672,13250,36,0.162,467.15,C,2013-12-01T00:00,debt_consolidation,0,13250,2426.51,0,0,2015-04-01T00:00,2015-05-01T00:00,0,COMPLETED,Lending Club
9227020,13000,36,0.143,446.21,C,2013-12-01T00:00,debt_consolidation,0,13000,2807.62,0,0,2016-02-01T00:00,2016-03-01T00:00,0,COMPLETED,Lending Club
9175076,28000,36,0.162,987.17,C,2013-12-01T00:00,major_purchase,0,28000,2142.4,0,0,2014-06-01T00:00,2014-07-01T00:00,0,COMPLETED,Lending Club
9227067,21600,60,0.2408,622.4,F,2013-12-01T00:00,debt_consolidation,0,21600,14820.78,0,0,2017-11-01T00:00,2017-12-01T00:00,0,COMPLETED,Lending Club
9237056,24250,60,0.1855,623.07,D,2013-12-01T00:00,debt_consolidation,0,24250,4823.07,0,0,2015-01-01T00:00,2015-02-01T00:00,0,COMPLETED,Lending Club
9207210,17325,60,0.171,431.51,C,2013-12-01T00:00,credit_card,0,17325,7938.15,0,0,2017-09-01T00:00,2017-10-01T00:00,0,COMPLETED,Lending Club
9187171,10000,36,0.079,312.91,A,2013-12-01T00:00,debt_consolidation,0,10000,1264.46,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9237055,16000,36,0.1099,523.75,B,2013-12-01T00:00,credit_card,0,16000,1547.47,0,0,2015-01-01T00:00,2015-02-01T00:00,0,COMPLETED,Lending Club
9237170,3600,36,0.1367,122.47,B,2013-12-01T00:00,home_improvement,0,3600,808.62,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9197218,15000,36,0.0662,460.56,A,2013-12-01T00:00,credit_card,0,15000,1579.95,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9217087,8400,36,0.1367,285.75,B,2013-12-01T00:00,debt_consolidation,0,8400,1749.02,0,0,2016-05-01T00:00,2016-06-01T00:00,0,COMPLETED,Lending Club
9227061,20000,36,0.089,635.07,A,2013-12-01T00:00,credit_card,0,20000,2862.28,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9194716,11700,36,0.1099,382.99,B,2013-12-01T00:00,debt_consolidation,0,11700,1884.98,0,0,2016-01-01T00:00,2016-02-01T00:00,0,COMPLETED,Lending Club
9207177,10000,36,0.0967,321.13,B,2013-12-01T00:00,debt_consolidation,0,10000,975.42,0,0,2015-02-01T00:00,2015-03-01T00:00,0,COMPLETED,Lending Club
9227161,9000,36,0.1199,298.89,B,2013-12-01T00:00,debt_consolidation,0,9000,1697.05,0,0,2016-05-01T00:00,2016-06-01T00:00,0,COMPLETED,Lending Club
9046573,28000,36,0.0662,859.71,A,2013-12-01T00:00,credit_card,0,28000,2636.27,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
9237058,6400,36,0.0967,205.52,B,2013-12-01T00:00,credit_card,0,6400,612.07,0,0,2015-02-01T00:00,2015-03-01T00:00,0,COMPLETED,Lending Club
9217163,35000,60,0.162,854.86,C,2013-12-01T00:00,credit_card,0,35000,13844.02,0,0,2017-02-01T00:00,2017-03-01T00:00,0,COMPLETED,Lending Club
9207176,10000,36,0.1299,336.9,B,2013-12-01T00:00,debt_consolidation,0,10000,2057.84,0,0,2016-06-01T00:00,2016-07-01T00:00,0,COMPLETED,Lending Club
9197128,22000,36,0.1099,720.15,B,2013-12-01T00:00,debt_consolidation,0,22000,1136.78,0,0,2014-06-01T00:00,2014-07-01T00:00,0,COMPLETED,Lending Club
9197061,35000,36,0.1099,1145.69,B,2013-12-01T00:00,debt_consolidation,0,35000,6244.81,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9237008,5000,36,0.0603,152.18,A,2013-12-01T00:00,credit_card,0,5000,453.61,0,0,2016-09-01T00:00,2016-10-01T00:00,0,COMPLETED,Lending Club
9227000,10000,60,0.202,266.06,D,2013-12-01T00:00,home_improvement,0,10000,987.93,0,0,2014-07-01T00:00,2014-08-01T00:00,0,COMPLETED,Lending Club
9197142,9950,36,0.1199,330.44,B,2013-12-01T00:00,debt_consolidation,0,9950,196.53,0,0,2014-02-01T00:00,2014-03-01T00:00,0,COMPLETED,Lending Club
9237054,16000,36,0.1299,539.03,B,2013-12-01T00:00,debt_consolidation,0,16000,3424.51,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9237169,15000,36,0.089,476.3,A,2013-12-01T00:00,debt_consolidation,0,15000,2146.73,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9114639,12000,36,0.089,381.04,A,2013-12-01T00:00,credit_card,0,12000,1715.42,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9237156,11000,36,0.1367,374.2,B,2013-12-01T00:00,credit_card,0,11000,2468.24,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
9207129,12500,36,0.0967,401.41,B,2013-12-01T00:00,credit_card,0,12500,1234.43,0,0,2015-02-01T00:00,2015-03-01T00:00,0,COMPLETED,Lending Club
9236905,8000,36,0.143,274.59,C,2013-12-01T00:00,car,0,8000,1792.59,0,0,2016-04-01T00:00,2016-05-01T00:00,0,COMPLETED,Lending Club
9207130,15000,36,0.151,520.72,C,2013-12-01T00:00,debt_consolidation,0,15000,901.45,0,0,2014-05-01T00:00,2014-06-01T00:00,0,COMPLETED,Lending Club
9207112,12000,36,0.143,411.89,C,2013-12-01T00:00,credit_card,0,12000,2827.69,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9237116,17500,36,0.2499,695.71,F,2013-12-01T00:00,debt_consolidation,0,6675.08,5151.99,0,0,2015-05-01T00:00,2015-06-01T00:00,1186,CHARGEOFF,Lending Club
9207161,15000,36,0.1099,491.01,B,2013-12-01T00:00,debt_consolidation,0,15000,1536.96,0,0,2015-01-01T00:00,2015-02-01T00:00,0,COMPLETED,Lending Club
9237104,20000,60,0.1367,461.96,B,2013-12-01T00:00,debt_consolidation,0,20000,6488.14,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
9237168,10200,60,0.162,249.13,C,2013-12-01T00:00,debt_consolidation,0,6049.42,4164.91,0,0,2017-05-01T00:00,2017-06-01T00:00,455,CHARGEOFF,Lending Club
9227093,16000,36,0.1199,531.36,B,2013-12-01T00:00,debt_consolidation,0,16000,3161.41,26.57,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
9155202,9200,36,0.0967,295.44,B,2013-12-01T00:00,debt_consolidation,0,9200,76.1,0,0,2014-01-01T00:00,2014-02-01T00:00,0,COMPLETED,Lending Club
9237105,21200,60,0.21,573.54,E,2013-12-01T00:00,debt_consolidation,2722.24,18477.76,13066.94,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
9187062,10000,36,0.1199,332.1,B,2013-12-01T00:00,debt_consolidation,0,10000,1902.93,0,0,2016-06-01T00:00,2016-07-01T00:00,0,COMPLETED,Lending Club
9237091,11325,36,0.143,388.72,C,2013-12-01T00:00,debt_consolidation,0,11325,2668.65,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9227173,5800,36,0.1199,192.62,B,2013-12-01T00:00,credit_card,0,5800,1134.12,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9217192,25000,36,0.1367,850.44,B,2013-12-01T00:00,credit_card,0,15511.5,4898.48,0,2052.86,2015-12-01T00:00,2016-01-01T00:00,972,CHARGEOFF,Lending Club
9207123,8400,60,0.1199,186.82,B,2013-12-01T00:00,debt_consolidation,0,3305.17,1925.41,0,301.07,2016-04-01T00:00,2016-05-01T00:00,851,CHARGEOFF,Lending Club
9237059,3000,36,0.089,95.26,A,2013-12-01T00:00,credit_card,0,3000,329.15,0,0,2015-07-01T00:00,2015-08-01T00:00,0,COMPLETED,Lending Club
9237080,4950,36,0.192,181.95,D,2013-12-01T00:00,debt_consolidation,0,4950,698.38,0,0,2015-01-01T00:00,2015-02-01T00:00,0,COMPLETED,Lending Club
9227029,35000,60,0.1855,899.28,D,2013-12-01T00:00,debt_consolidation,0,5114.05,6575.47,0,1.12,2015-02-01T00:00,2015-03-01T00:00,1278,CHARGEOFF,Lending Club
9227163,6000,36,0.1561,209.79,C,2013-12-01T00:00,debt_consolidation,0,6000,1551.76,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
9025858,1600,36,0.1199,53.14,B,2013-12-01T00:00,debt_consolidation,0,1600,214.53,0,0,2015-04-01T00:00,2015-05-01T00:00,0,COMPLETED,Lending Club
9187121,7750,36,0.1199,257.38,B,2013-12-01T00:00,debt_consolidation,0,7750,1514.78,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9236939,14000,60,0.202,372.48,D,2013-12-01T00:00,debt_consolidation,2108.35,11891.65,8222.27,0,0,2018-06-01T00:00,2018-07-01T00:00,60,CURRENT,Lending Club
9048582,15450,36,0.1367,525.58,B,2013-12-01T00:00,debt_consolidation,0,15450,3470.5,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9217100,1200,36,0.237,46.9,F,2013-12-01T00:00,other,0,1200,486.3,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9187120,19000,36,0.079,594.52,A,2013-12-01T00:00,debt_consolidation,0,19000,2402.51,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9237126,3125,36,0.1367,106.31,B,2013-12-01T00:00,debt_consolidation,0,3125,701.22,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
9197102,20000,60,0.162,488.49,C,2013-12-01T00:00,credit_card,2810.79,17189.21,9189.25,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
9037023,10000,60,0.237,285.95,F,2013-12-01T00:00,debt_consolidation,0,362.6,781.2,0,1391.92,2014-05-01T00:00,2014-06-01T00:00,1551,CHARGEOFF,Lending Club
9227147,30000,60,0.217,823.46,E,2013-12-01T00:00,debt_consolidation,4640.84,25359.16,19141.72,0,0,2018-06-01T00:00,2018-07-01T00:00,60,CURRENT,Lending Club
9217105,4125,36,0.1952,152.3,D,2013-12-01T00:00,moving,0,4125,1363.55,0,0,2017-02-01T00:00,2017-03-01T00:00,0,COMPLETED,Lending Club
9237157,16950,36,0.143,581.79,C,2013-12-01T00:00,debt_consolidation,0,16950,3994.16,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8846417,28000,36,0.089,889.09,A,2013-12-01T00:00,debt_consolidation,0,28000,1844.68,0,0,2014-10-01T00:00,2014-11-01T00:00,0,COMPLETED,Lending Club
8579566,26000,60,0.1299,591.45,B,2013-12-01T00:00,credit_card,0,26000,4793.24,0,0,2015-07-01T00:00,2015-08-01T00:00,0,COMPLETED,Lending Club
8998391,15000,36,0.171,535.54,C,2013-12-01T00:00,debt_consolidation,0,15000,3051.76,0,0,2015-05-01T00:00,2015-06-01T00:00,0,COMPLETED,Lending Club
8997727,13750,36,0.171,490.91,C,2013-12-01T00:00,debt_consolidation,0,13750,3143.64,0,0,2015-08-01T00:00,2015-09-01T00:00,0,COMPLETED,Lending Club
8784859,10000,36,0.162,352.56,C,2013-12-01T00:00,debt_consolidation,0,2561.42,1316.74,0,0,2014-11-01T00:00,2014-12-01T00:00,1368,CHARGEOFF,Lending Club
6317448,8000,36,0.0967,256.9,B,2013-12-01T00:00,debt_consolidation,0,8000,1033.26,0,0,2015-09-01T00:00,2015-10-01T00:00,0,COMPLETED,Lending Club
9207006,14000,60,0.143,327.94,C,2013-12-01T00:00,debt_consolidation,0,14000,1279.61,0,0,2014-08-01T00:00,2014-09-01T00:00,0,COMPLETED,Lending Club
9216924,10000,36,0.1776,360.33,D,2013-12-01T00:00,credit_card,0,10000,1963.56,0,0,2015-03-01T00:00,2015-04-01T00:00,0,COMPLETED,Lending Club
9227009,20000,60,0.1776,505.27,D,2013-12-01T00:00,debt_consolidation,0,20000,5077.7,0,0,2015-07-01T00:00,2015-08-01T00:00,0,COMPLETED,Lending Club
8785975,12000,36,0.143,411.89,C,2013-12-01T00:00,debt_consolidation,0,12000,2827.05,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
9005414,10000,36,0.143,343.24,C,2013-12-01T00:00,debt_consolidation,0,10000,2356.42,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9186936,9750,36,0.162,343.75,C,2013-12-01T00:00,debt_consolidation,0,9750,2624.75,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9058339,28000,36,0.0967,899.15,B,2013-12-01T00:00,debt_consolidation,0,13766.73,3314.52,0,2.6,2015-07-01T00:00,2015-08-01T00:00,1125,CHARGEOFF,Lending Club
9207056,20000,60,0.162,488.49,C,2013-12-01T00:00,debt_consolidation,0,20000,8668.67,0,0,2017-09-01T00:00,2017-10-01T00:00,0,COMPLETED,Lending Club
9217005,3375,36,0.1776,121.61,D,2013-12-01T00:00,debt_consolidation,0,3375,947.73,0,0,2016-07-01T00:00,2016-08-01T00:00,0,COMPLETED,Lending Club
9197052,14025,36,0.0967,450.38,B,2013-12-01T00:00,debt_consolidation,0,14025,2067.3,0,0,2016-08-01T00:00,2016-09-01T00:00,0,COMPLETED,Lending Club
9206962,20000,60,0.171,498.13,C,2013-12-01T00:00,credit_card,0,20000,5349.15,0,0,2015-09-01T00:00,2015-10-01T00:00,0,COMPLETED,Lending Club
9216943,25000,60,0.202,665.14,D,2013-12-01T00:00,credit_card,0,25000,11120.11,0,0,2016-08-01T00:00,2016-09-01T00:00,0,COMPLETED,Lending Club
9207022,9600,36,0.1299,323.42,B,2013-12-01T00:00,debt_consolidation,0,9600,2062.48,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9134780,35000,60,0.1952,917.97,D,2013-12-01T00:00,debt_consolidation,0,35000,12484.31,0,0,2016-01-01T00:00,2016-02-01T00:00,0,COMPLETED,Lending Club
9196936,6000,36,0.0662,184.23,A,2013-12-01T00:00,credit_card,0,6000,631.96,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9226912,17050,36,0.143,585.22,C,2013-12-01T00:00,debt_consolidation,0,17050,2738.8,0,0,2015-04-01T00:00,2015-05-01T00:00,0,COMPLETED,Lending Club
9196998,21000,36,0.079,657.1,A,2013-12-01T00:00,credit_card,0,21000,2655.41,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9207028,11500,36,0.21,433.27,E,2013-12-01T00:00,debt_consolidation,0,231.93,201.18,0,0.16,2014-01-01T00:00,2014-02-01T00:00,1671,CHARGEOFF,Lending Club
9216938,7000,36,0.089,222.28,A,2013-12-01T00:00,credit_card,0,7000,1001.77,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9236818,35000,60,0.1776,884.21,D,2013-12-01T00:00,debt_consolidation,4231.03,30768.97,17765.04,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
9216970,25000,60,0.162,610.62,C,2013-12-01T00:00,debt_consolidation,0,15780.38,10476.28,0,0,2017-07-01T00:00,2017-08-01T00:00,394,CHARGEOFF,Lending Club
8976317,24000,60,0.1299,545.96,B,2013-12-01T00:00,credit_card,3054.47,20945.53,8636.31,0,0,2018-06-01T00:00,2018-07-01T00:00,60,CURRENT,Lending Club
9226927,28000,36,0.0762,872.52,A,2013-12-01T00:00,credit_card,0,28000,3142.05,0,0,2016-02-01T00:00,2016-03-01T00:00,0,COMPLETED,Lending Club
9207002,10000,36,0.089,317.54,A,2013-12-01T00:00,debt_consolidation,0,10000,1431.12,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9226852,15000,36,0.079,469.36,A,2013-12-01T00:00,debt_consolidation,0,15000,1896.71,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9196930,29175,60,0.224,812.44,E,2013-12-01T00:00,debt_consolidation,4573.98,24601.02,19270.74,0,0,2018-06-01T00:00,2018-07-01T00:00,60,CURRENT,Lending Club
